0.0,0.0,0.0,-0.06390929222106934,-0.035661935806274414,-0.04285767633018622,-0.0948372483253479,-0.11334836483001709,-0.06851342651543746,-0.06908327341079712,-0.1834040880203247,-0.0935549396604074,-0.03326910734176636,-0.24347764253616333,-0.11632092628178725,-0.0983511209487915,-0.2803853750228882,-0.03331657457647452,-0.0959661602973938,-0.38136109709739685,-0.06664742860493789,-0.09089809656143188,-0.4505237936973572,-0.09053566637930999,-0.08446985483169556,-0.5129727125167847,-0.1063410672873033,-0.050373852252960205,-0.29200422763824463,-0.03688768628535399,-0.06378006935119629,-0.41516292095184326,-0.0708820554941667,-0.0728943943977356,-0.48839423060417175,-0.0923073399394525,-0.07846933603286743,-0.5540421307086945,-0.10393729391989837,-0.00338667631149292,-0.26964855194091797,-0.046355690392829274,-0.00011140108108520508,-0.33676064014434814,-0.09694759133753905,-0.018724679946899414,-0.2570617198944092,-0.10818945202527175,-0.03326493501663208,-0.19836658239364624,-0.10283332649169097,0.038416922092437744,-0.22444945573806763,-0.058921541604377126,0.025941312313079834,-0.25834912061691284,-0.09923440549073348,0.0027390122413635254,-0.20244795083999634,-0.10393689903912673,-0.014789879322052002,-0.15930598974227905,-0.09900123212037215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0640035748481751,-0.03573122024536135,-0.04263226485696805,-0.09497081041336064,-0.1136412143707275,-0.06819023287740719,-0.06928904056549079,-0.18373777866363517,-0.09316967225519192,-0.03329589366912833,-0.24365777969360347,-0.11589273757186902,-0.09846537113189702,-0.28030905723571775,-0.03313054612723363,-0.09604896306991584,-0.38123883605003356,-0.06646304971424115,-0.09087859392166131,-0.4503853678703308,-0.09041667080369961,-0.08436870574951172,-0.5129740715026856,-0.10632814711776745,-0.05047628879547117,-0.29202204942703247,-0.03680081016269696,-0.06400699615478511,-0.4151443064212799,-0.07092080063072217,-0.07309548854827885,-0.4884806275367737,-0.09256256467548382,-0.07863830327987664,-0.5544189810752869,-0.1043781155988313,-0.0034302115440368874,-0.2698384761810302,-0.04632201439586652,-0.00010527372360225051,-0.33722867965698233,-0.09701791799512877,-0.0187661051750182,-0.2576783418655395,-0.10837461001125348,-0.03339583873748775,-0.19881037473678576,-0.10311275071350111,0.038515007495880216,-0.22487283945083614,-0.058915155594024785,0.025715517997741744,-0.2584940195083618,-0.09943566120115292,0.0023486137390137385,-0.20263991355895994,-0.1043134058162309,-0.015371859073638805,-0.15937849283218386,-0.09948432839361204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06405220270156875,-0.03605240106582641,-0.04226910018776834,-0.09505491495132457,-0.11429228544235237,-0.067601798562755,-0.06947686433792122,-0.18448755264282224,-0.09243438312267245,-0.03354571580886834,-0.24443268537521357,-0.11502979138349476,-0.09848065614700319,-0.28045318603515634,-0.03260264889751852,-0.09612823486328137,-0.38132071137428286,-0.06575217047189655,-0.09099456310272214,-0.45044950723648075,-0.08964398363088551,-0.0844311475753784,-0.5130370402336121,-0.1055723396823305,-0.050463025569915776,-0.2919543266296387,-0.036375020532359484,-0.06414888858795165,-0.4148205077648163,-0.07044555166219654,-0.07346096277236946,-0.48824081420898446,-0.09227825412010135,-0.07901339769363402,-0.5541770398616791,-0.10430153110479297,-0.003334767818450879,-0.26977145195007324,-0.04595664465283335,-0.0001826024055481268,-0.33761659979820247,-0.09656540849660816,-0.019308423995971657,-0.2585008358955384,-0.10812273064111652,-0.03409406900405887,-0.19950525045394885,-0.10307441213582935,0.038703243732452486,-0.2249454951286316,-0.058564302860249884,0.024929597377777113,-0.25833568572998045,-0.09910598793481769,0.0011665201187133212,-0.20292060852050786,-0.10418685057615222,-0.0166148543357848,-0.15977464437484745,-0.0995331490919489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06396755647659313,-0.03629405117034912,-0.04170384907554444,-0.09525460433959976,-0.11445756483078018,-0.06676894089411553,-0.06997428464889532,-0.1845370659828186,-0.09145470568369683,-0.03400930023193349,-0.24422746706008902,-0.11389429941605388,-0.09839093637466434,-0.28054779434204113,-0.03197145475279149,-0.09609773921966569,-0.38155993533134464,-0.06500581162999926,-0.09094886493682863,-0.45086397790908816,-0.08883558621834575,-0.08428810119628904,-0.5136001522541047,-0.10472612497042474,-0.05035338783264165,-0.2920207643508912,-0.035937151966798864,-0.06436296749115,-0.414801073551178,-0.06997201600502787,-0.07383373689651507,-0.4884541380405427,-0.09190798243712243,-0.07937272024154662,-0.5546139907836914,-0.10399522575568018,-0.0030954179763793555,-0.2699781379699707,-0.04565119552444276,-0.0005494146347045925,-0.3371146259307861,-0.09603681030701457,-0.019806222915649374,-0.25847622680664073,-0.10751011296938716,-0.03447917985916138,-0.1996057476997375,-0.10240980109404382,0.03903826141357425,-0.2253230171203613,-0.05836270478199777,0.02449217987060548,-0.2583327460289001,-0.09863111170958337,0.00048537063598630414,-0.20333024883270268,-0.10357640382479487,-0.017330062389373735,-0.16030830001831053,-0.09882744553517162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06393787918090832,-0.03637622051239009,-0.04196215362613766,-0.09515320405960104,-0.11481114807128912,-0.06701877312725156,-0.07013054790496842,-0.18522453145980833,-0.09164909924333661,-0.03445897703170764,-0.2453187808036803,-0.11400200951164337,-0.09851311407089236,-0.2807794186592103,-0.031944721478873186,-0.09616180791854878,-0.3818427062988281,-0.06495199575489134,-0.0909922719955445,-0.4512112900733947,-0.08879689173763365,-0.08431731128692632,-0.5140068384170532,-0.10472092977827162,-0.05048093385696417,-0.2922727556228638,-0.03571762542789547,-0.06452467002868656,-0.41468964614868165,-0.0698370250589189,-0.0742471004486086,-0.4883493819236756,-0.09192129592960446,-0.08002927408218397,-0.5544078574180603,-0.10412120940750211,-0.0032443521499634365,-0.2703526514053344,-0.04527019723718732,-0.0007794450759888161,-0.33731007080078124,-0.09574871965711684,-0.02018109703063964,-0.25881417932510375,-0.10746008831327529,-0.03493815174102788,-0.19993712873458847,-0.10253337984150022,0.038888816547393845,-0.22594127311706536,-0.05784216026132673,0.024193982696533167,-0.2584257855415343,-0.09829590174024672,4.564132690421108e-05,-0.20345947761535643,-0.103560747957879,-0.01783728361129766,-0.1604770410537718,-0.09903168519800276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06377996728897095,-0.03634317916870122,-0.041971527709785246,-0.09527707612991343,-0.11481692459106452,-0.06701210455996111,-0.07054520132064823,-0.18530405630111701,-0.09163435959440781,-0.034666094818115,-0.2453669631195068,-0.11395798933369236,-0.09829521387100215,-0.28087599063873303,-0.03179247009259775,-0.0960607253265382,-0.3820110111999512,-0.06467892149073198,-0.09090631015777584,-0.45139634133338924,-0.08844771908623293,-0.08425999851226795,-0.5142315031814575,-0.10436304113012866,-0.05029740482330314,-0.29224744567871097,-0.03554633915525987,-0.0644454038810729,-0.4146191962432862,-0.06960328161341266,-0.07433119495391849,-0.488106611442566,-0.09168584978682115,-0.0802066167640687,-0.553982752609253,-0.10391016291958406,-0.0030520413780211753,-0.27031077522277835,-0.045086162298742086,-0.0008305510711669184,-0.3375030358695984,-0.09563329027277545,-0.02046038503646841,-0.25907901002883915,-0.10744925123316364,-0.035245951099395656,-0.20008592105865475,-0.10257811011177616,0.039073148975372396,-0.22595834934234615,-0.05763676627618387,0.02405937545776371,-0.2584892856597899,-0.09828797977549152,-0.00024514272689812877,-0.20367494121551522,-0.10372111866814211,-0.01814615535736075,-0.16064553169250473,-0.0992859384594591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06368886412048347,-0.03632833323669438,-0.0422720631613244,-0.09529965334320079,-0.11477386209106455,-0.0674414943270196,-0.07088485147094725,-0.18550399199676526,-0.0921419698347558,-0.035100009948730304,-0.24581999967193602,-0.11449782502741711,-0.09836673902893067,-0.28081324883270276,-0.03203415636820688,-0.09609345378494283,-0.382014077867508,-0.06504896221346751,-0.09092604166412355,-0.4514575324134827,-0.08888433222098246,-0.08421569801330564,-0.514373439687729,-0.10484420372242824,-0.050304886100769,-0.29223666294097905,-0.03565359940810098,-0.06452741437530518,-0.4145138293800355,-0.06990075900454418,-0.07453939978027346,-0.48800164705276505,-0.09208123059553995,-0.08044755382919322,-0.5540222132587435,-0.10434953413910761,-0.002951372024536103,-0.27033240857315066,-0.04508308930582895,-0.0007830183372498078,-0.3375228802413941,-0.09583068457789318,-0.020664551219940153,-0.25893763362503064,-0.10769947248787777,-0.035538014636993465,-0.19980639057922367,-0.10281659743828671,0.039310665615081786,-0.22598775786972047,-0.057546576548766035,0.02419043011093136,-0.25826241155624385,-0.09836861544556515,-0.0003913193931579517,-0.20357444203186048,-0.10392273305411236,-0.018447373771667497,-0.16065247224044787,-0.09953782014078989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06357207680435184,-0.03644045799407969,-0.042291137163684774,-0.09540966123886119,-0.11474632622985848,-0.06750348387312693,-0.07138529845504771,-0.18546759093246468,-0.0922536417847137,-0.03554924480972277,-0.2457742205436707,-0.11463006789412304,-0.09842994346160894,-0.280611123148346,-0.03210418278908533,-0.09616844083480858,-0.3821258640014649,-0.06515904857201381,-0.09102950530166631,-0.4517377870620728,-0.08896765280318064,-0.08429547339248655,-0.5147507573272706,-0.10490023775706096,-0.050295612333679185,-0.2919380839958191,-0.035698145705459525,-0.06462618679504406,-0.4142879867790223,-0.07004699238829418,-0.07475016644592292,-0.48797630862998975,-0.09229800383686823,-0.08068098961181647,-0.5541340096302034,-0.10461132553477091,-0.002831139848327613,-0.2700294118133545,-0.04509387819928926,-0.0007869061363220409,-0.33727827152023326,-0.09591008819432063,-0.02083099552917478,-0.2589140467575074,-0.10785494094815061,-0.03573877562408445,-0.19971933235778816,-0.10300546147990033,0.03951840534820561,-0.22572197566680907,-0.05752072506532471,0.02420388799209594,-0.2579270488433838,-0.09839755879063412,-0.00061793327255244,-0.2036485736869813,-0.10405549719033047,-0.018834701747894256,-0.16089142454681382,-0.09973307385916515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06354273386550913,-0.0364601819470215,-0.042529650424863036,-0.0955271837754823,-0.11477478267501828,-0.06785873746105309,-0.07198493821166996,-0.18550640745513913,-0.09270734144001122,-0.036152153435211165,-0.24584430147613523,-0.11515381779916879,-0.09842394219985962,-0.28075440764724735,-0.03224069368497008,-0.09616338988632223,-0.38234566614814763,-0.06539680915567513,-0.09106291164489755,-0.4520477380229187,-0.08928769794651147,-0.08436322760238646,-0.515153688995514,-0.10528806775564309,-0.050284092520446744,-0.29199533671493527,-0.03576905790911788,-0.06470867372116096,-0.41430394842132573,-0.07030983354311104,-0.07502885763641354,-0.48801373518791213,-0.09273445811926002,-0.0810843295960999,-0.5541683422332765,-0.10515694414093132,-0.0027663180714416757,-0.27007709829071047,-0.04512144535657997,-0.0007675215826415949,-0.33732674901016246,-0.09614476323663826,-0.021016221594238216,-0.25900159539627077,-0.10824634193666575,-0.03602132359603882,-0.19968304053985597,-0.10346066345335124,0.039602795720214856,-0.22580007751983644,-0.05752376319383734,0.024278419346008273,-0.2580552845329285,-0.09856734277488824,-0.0007234549516296207,-0.203972428266449,-0.10437335604414101,-0.019065123058318978,-0.16122870121810895,-0.10013332248336906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.06356463057003803,-0.036381690403198275,-0.04279747570851289,-0.09565329294552627,-0.11476865149935922,-0.06820527363703502,-0.07242352281207276,-0.18560759149832162,-0.09310130775871242,-0.03663806853521734,-0.24607571116610727,-0.11557101643106808,-0.0986207121781617,-0.280899147512909,-0.03231095027951013,-0.09634738986087066,-0.38262558353573617,-0.06550546233552515,-0.09127836886669938,-0.45242516008004763,-0.0894372193290974,-0.08458165368759152,-0.5155874652135164,-0.10549009593831218,-0.05047902257821657,-0.2920778911141968,-0.03575188487629663,-0.06499279242007461,-0.41435658132159436,-0.07040801125001872,-0.07545813802716073,-0.4881055758578493,-0.09293061071982157,-0.08163050708050557,-0.5542367030625155,-0.10542851770236553,-0.0029290492920532873,-0.27012383054144296,-0.04505650487149775,-0.0010103643120117356,-0.3377446403847352,-0.09630863186851085,-0.021276578387756317,-0.2593667249826356,-0.10854047145578734,-0.03628283865817261,-0.19985377801293946,-0.1038113963638951,0.03948024072656242,-0.22585873238406373,-0.057428189017726526,0.02408132722409051,-0.25834299319030773,-0.0987676818176991,-0.0009735136027222424,-0.20421250996926876,-0.10476493225386777,-0.019372734432983374,-0.16131441572836291,-0.10062851342746318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
